year,age,sex,n,deaths
2020,56,Females,42752,174
2020,56,Males,39959,283
2020,57,Females,42102,195
2020,57,Males,39624,300
2020,58,Females,40441,221
2020,58,Males,38737,332
2020,59,Females,39406,228
2020,59,Males,37447,354
2020,60,Females,38444,255
2020,60,Males,36736,365
2020,61,Females,37978,251
2020,61,Males,35929,405
2020,62,Females,37311,302
2020,62,Males,35118,417
2020,63,Females,35461,298
2020,63,Males,33597,483
2020,64,Females,34520,308
2020,64,Males,32518,408
2020,65,Females,33228,342
2020,65,Males,31028,494
2020,66,Females,32315,361
2020,66,Males,30285,529
2020,67,Females,31529,385
2020,67,Males,29666,526
2020,68,Females,30154,388
2020,68,Males,28196,578
2020,69,Females,30367,473
2020,69,Males,27987,599
2020,70,Females,30074,496
2020,70,Males,27796,701
2020,71,Females,30729,520
2020,71,Males,28278,752
2020,72,Females,31374,613
2020,72,Males,28507,795
2020,73,Females,33603,734
2020,73,Males,30024,902
2020,74,Females,24927,654
2020,74,Males,22283,834
2020,75,Females,23601,690
2020,75,Males,20264,878
2020,76,Females,23614,693
2020,76,Males,20244,965
2020,77,Females,22802,789
2020,77,Males,18593,928
2020,78,Females,20683,831
2020,78,Males,16510,970
2020,79,Females,18538,856
2020,79,Males,14243,961
2020,80,Females,18627,946
2020,80,Males,14133,1050
2020,81,Females,17679,1043
2020,81,Males,13212,1035
2020,82,Females,16585,1056
2020,82,Males,12220,1061
2020,83,Females,15201,1134
2020,83,Males,10749,997
2020,84,Females,14290,1170
2020,84,Males,9682,1019
2020,85,Females,12971,1158
2020,85,Males,8716,1031
2020,86,Females,11616,1241
2020,86,Males,7358,978
2020,87,Females,10287,1245
2020,87,Males,6386,994
2020,88,Females,9053,1235
2020,88,Males,5432,884
2020,89,Females,7775,1181
2020,89,Males,4503,836
2020,90,Females,29417,7284
2020,90,Males,13698,3584
2021,0,Females,22774,96
2021,0,Males,23926,90
2021,1,Females,23700,6
2021,1,Males,24917,10
2021,2,Females,24884,2
2021,2,Males,26410,4
2021,3,Females,25048,1
2021,3,Males,26394,2
2021,4,Females,25729,2
2021,4,Males,27176,1
2021,5,Females,26808,1
2021,5,Males,28616,3
2021,6,Females,27310,1
2021,6,Males,28797,3
2021,7,Females,27494,1
2021,7,Males,29099,4
2021,8,Females,28384,2
2021,8,Males,29592,2
2021,9,Females,28817,0
2021,9,Males,30659,1
2021,10,Females,29322,1
2021,10,Males,30788,0
2021,11,Females,29645,1
2021,11,Males,30588,3
2021,12,Females,29387,3
2021,12,Males,30711,5
2021,13,Females,29694,3
2021,13,Males,30682,5
2021,14,Females,28413,3
2021,14,Males,29977,2
2021,15,Females,28256,5
2021,15,Males,29560,5
2021,16,Females,26996,6
2021,16,Males,28489,12
2021,17,Females,27700,6
2021,17,Males,29507,14
2021,18,Females,29748,4
2021,18,Males,30684,14
2021,19,Females,31446,7
2021,19,Males,31257,19
2021,20,Females,33096,12
2021,20,Males,32533,24
2021,21,Females,34637,9
2021,21,Males,34193,19
2021,22,Females,34406,9
2021,22,Males,33115,20
2021,23,Females,33718,12
2021,23,Males,32373,26
2021,24,Females,34123,11
2021,24,Males,32895,33
2021,25,Females,33378,16
2021,25,Males,32189,32
2021,26,Females,33201,11
2021,26,Males,32224,34
2021,27,Females,34632,20
2021,27,Males,33177,36
2021,28,Females,35084,21
2021,28,Males,33128,37
2021,29,Females,36257,18
2021,29,Males,34198,41
2021,30,Females,36798,22
2021,30,Males,35337,51
2021,31,Females,35950,14
2021,31,Males,34002,42
2021,32,Females,35899,18
2021,32,Males,34145,55
2021,33,Females,36754,21
2021,33,Males,34993,57
2021,34,Females,35409,39
2021,34,Males,33707,68
2021,35,Females,35580,36
2021,35,Males,34002,55
2021,36,Females,36043,37
2021,36,Males,33831,74
2021,37,Females,34917,37
2021,37,Males,33022,64
2021,38,Females,35446,57
2021,38,Males,33100,85
2021,39,Females,35565,56
2021,39,Males,33388,90
2021,40,Females,35855,57
2021,40,Males,34106,85
2021,41,Females,34770,65
2021,41,Males,33301,92
2021,42,Females,33851,59
2021,42,Males,33007,114
2021,43,Females,31892,58
2021,43,Males,29625,95
2021,44,Females,30968,77
2021,44,Males,29599,109
2021,45,Females,32981,65
2021,45,Males,31263,111
2021,46,Females,33394,80
2021,46,Males,31444,119
2021,47,Females,33913,103
2021,47,Males,32510,149
2021,48,Females,35726,95
2021,48,Males,33904,161
2021,49,Females,38219,107
2021,49,Males,35281,178
2021,50,Females,40089,135
2021,50,Males,37108,200
2021,51,Females,39743,133
2021,51,Males,37179,192
2021,52,Females,40946,164
2021,52,Males,38617,251
2021,53,Females,41767,175
2021,53,Males,39117,248
2021,54,Females,41447,175
2021,54,Males,39700,292
2021,55,Females,41626,204
2021,55,Males,38987,266
2021,56,Females,42780,206
2021,56,Males,40483,298
2021,57,Females,42729,231
2021,57,Males,39870,349
2021,58,Females,42046,241
2021,58,Males,39498,315
2021,59,Females,40355,251
2021,59,Males,38480,375
2021,60,Females,39239,267
2021,60,Males,37202,391
2021,61,Females,38310,288
2021,61,Males,36478,419
2021,62,Females,37814,315
2021,62,Males,35736,416
2021,63,Females,37130,360
2021,63,Males,34808,460
2021,64,Females,35243,311
2021,64,Males,33278,469
2021,65,Females,34312,351
2021,65,Males,32213,498
2021,66,Females,33002,363
2021,66,Males,30697,498
2021,67,Females,32036,416
2021,67,Males,29919,592
2021,68,Females,31201,443
2021,68,Males,29228,617
2021,69,Females,29799,435
2021,69,Males,27709,600
2021,70,Females,29962,521
2021,70,Males,27422,618
2021,71,Females,29628,544
2021,71,Males,27117,776
2021,72,Females,30269,605
2021,72,Males,27551,807
2021,73,Females,30789,650
2021,73,Males,27737,889
2021,74,Females,32845,766
2021,74,Males,29090,926
2021,75,Females,24300,712
2021,75,Males,21526,895
2021,76,Females,22962,719
2021,76,Males,19373,882
2021,77,Females,22884,772
2021,77,Males,19339,898
2021,78,Females,22004,898
2021,78,Males,17699,978
2021,79,Females,19911,828
2021,79,Males,15672,941
2021,80,Females,17689,921
2021,80,Males,13374,940
2021,81,Females,17693,993
2021,81,Males,13140,988
2021,82,Females,16636,1089
2021,82,Males,12261,1068
2021,83,Females,15509,1092
2021,83,Males,11210,1043
2021,84,Females,14160,1110
2021,84,Males,9828,1018
2021,85,Females,13167,1131
2021,85,Males,8662,985
2021,86,Females,11879,1191
2021,86,Males,7746,996
2021,87,Females,10476,1207
2021,87,Males,6501,933
2021,88,Females,9182,1141
2021,88,Males,5520,841
2021,89,Females,7899,1147
2021,89,Males,4619,771
2021,90,Females,29866,6895
2021,90,Males,14444,3504
2022,0,Females,22796,75
2022,0,Males,24395,90
2022,1,Females,23229,3
2022,1,Males,24400,9
2022,2,Females,23962,2
2022,2,Males,25207,5
2022,3,Females,25251,1
2022,3,Males,26797,0
2022,4,Females,25175,5
2022,4,Males,26514,3
2022,5,Females,25949,1
2022,5,Males,27377,0
2022,6,Females,27117,1
2022,6,Males,28916,3
2022,7,Females,27582,1
2022,7,Males,29081,2
2022,8,Females,27869,1
2022,8,Males,29415,0
2022,9,Females,28681,1
2022,9,Males,29908,1
2022,10,Females,29148,1
2022,10,Males,30954,3
2022,11,Females,29581,1
2022,11,Males,31145,4
2022,12,Females,29980,1
2022,12,Males,30874,5
2022,13,Females,29628,4
2022,13,Males,30975,4
2022,14,Females,29949,6
2022,14,Males,31012,1
2022,15,Females,28638,5
2022,15,Males,30325,4
2022,16,Females,28468,1
2022,16,Males,29950,12
2022,17,Females,27190,4
2022,17,Males,28820,10
2022,18,Females,28853,5
2022,18,Males,30477,11
2022,19,Females,32798,7
2022,19,Males,33071,11
2022,20,Females,33266,9
2022,20,Males,32830,18
2022,21,Females,34051,13
2022,21,Males,33594,29
2022,22,Females,35726,7
2022,22,Males,35315,18
2022,23,Females,35210,8
2022,23,Males,34104,26
2022,24,Females,34064,8
2022,24,Males,32977,30
2022,25,Females,34278,11
2022,25,Males,33546,23
2022,26,Females,33721,17
2022,26,Males,32719,26
2022,27,Females,33436,12
2022,27,Males,32601,31
2022,28,Females,34882,16
2022,28,Males,33496,34
2022,29,Females,35374,18
2022,29,Males,33290,27
2022,30,Females,36633,15
2022,30,Males,34431,29
2022,31,Females,37154,20
2022,31,Males,35608,33
2022,32,Females,36278,31
2022,32,Males,34260,39
2022,33,Females,36274,20
2022,33,Males,34475,54
2022,34,Females,37193,30
2022,34,Males,35357,41
2022,35,Females,35763,26
2022,35,Males,34037,45
2022,36,Females,35966,32
2022,36,Males,34252,70
2022,37,Females,36409,37
2022,37,Males,34165,62
2022,38,Females,35287,44
2022,38,Males,33444,72
2022,39,Females,35764,45
2022,39,Males,33435,84
2022,40,Females,35726,54
2022,40,Males,33510,91
2022,41,Females,36029,64
2022,41,Males,34209,101
2022,42,Females,34906,55
2022,42,Males,33423,95
2022,43,Females,33976,68
2022,43,Males,33148,105
2022,44,Females,31982,66
2022,44,Males,29659,82
2022,45,Females,31146,76
2022,45,Males,29661,118
2022,46,Females,33080,75
2022,46,Males,31288,126
2022,47,Females,33454,101
2022,47,Males,31563,97
2022,48,Females,34019,100
2022,48,Males,32573,141
2022,49,Females,35829,86
2022,49,Males,33883,159
2022,50,Females,38295,116
2022,50,Males,35290,178
2022,51,Females,40120,124
2022,51,Males,37101,200
2022,52,Females,39782,155
2022,52,Males,37204,227
2022,53,Females,40991,124
2022,53,Males,38631,202
2022,54,Females,41757,180
2022,54,Males,39075,235
2022,55,Females,41431,192
2022,55,Males,39592,271
2022,56,Females,41579,201
2022,56,Males,38935,284
2022,57,Females,42756,210
2022,57,Males,40399,327
2022,58,Females,42694,234
2022,58,Males,39808,297
2022,59,Females,41972,248
2022,59,Males,39324,376
2022,60,Females,40220,258
2022,60,Males,38253,351
2022,61,Females,39133,259
2022,61,Males,36938,383
2022,62,Females,38173,300
2022,62,Males,36241,399
2022,63,Females,37637,303
2022,63,Males,35555,463
2022,64,Females,36946,343
2022,64,Males,34580,475
2022,65,Females,34998,387
2022,65,Males,32920,460
2022,66,Females,34027,385
2022,66,Males,31819,498
2022,67,Females,32713,416
2022,67,Males,30322,565
2022,68,Females,31642,460
2022,68,Males,29452,591
2022,69,Females,30857,466
2022,69,Males,28720,580
2022,70,Females,29411,484
2022,70,Males,27176,668
2022,71,Females,29502,489
2022,71,Males,26859,696
2022,72,Females,29130,565
2022,72,Males,26365,713
2022,73,Females,29717,641
2022,73,Males,26800,811
2022,74,Females,30161,738
2022,74,Males,26902,938
2022,75,Females,31983,852
2022,75,Males,28081,1044
2022,76,Females,23626,723
2022,76,Males,20691,899
2022,77,Females,22244,739
2022,77,Males,18558,867
2022,78,Females,22065,871
2022,78,Males,18410,940
2022,79,Females,21090,907
2022,79,Males,16733,991
2022,80,Females,19019,888
2022,80,Males,14725,960
2022,81,Females,16760,934
2022,81,Males,12399,967
2022,82,Females,16693,1005
2022,82,Males,12132,1006
2022,83,Females,15597,1036
2022,83,Males,11144,1042
2022,84,Females,14397,1081
2022,84,Males,10167,1037
2022,85,Females,12967,1207
2022,85,Males,8764,1006
2022,86,Females,11944,1166
2022,86,Males,7705,957
2022,87,Females,10633,1244
2022,87,Males,6788,939
2022,88,Females,9279,1126
2022,88,Males,5592,941
2022,89,Females,8051,1160
2022,89,Males,4708,803
2022,90,Females,29930,7151
2022,90,Males,15034,3612
2023,0,Females,22623,69
2023,0,Males,23824,115
2023,1,Females,23584,8
2023,1,Males,25081,9
2023,2,Females,23942,4
2023,2,Males,25176,0
2023,3,Females,24700,6
2023,3,Males,25885,1
2023,4,Females,25981,4
2023,4,Males,27568,1
2023,5,Females,25863,2
2023,5,Males,27324,3
2023,6,Females,26598,1
2023,6,Males,28177,2
2023,7,Females,27824,1
2023,7,Males,29591,2
2023,8,Females,28239,1
2023,8,Males,29779,3
2023,9,Females,28477,2
2023,9,Males,30080,2
2023,10,Females,29267,3
2023,10,Males,30496,3
2023,11,Females,29695,1
2023,11,Males,31522,6
2023,12,Females,30039,3
2023,12,Males,31662,4
2023,13,Females,30430,0
2023,13,Males,31341,4
2023,14,Females,29991,3
2023,14,Males,31473,5
2023,15,Females,30336,3
2023,15,Males,31411,10
2023,16,Females,29017,2
2023,16,Males,30701,7
2023,17,Females,28859,4
2023,17,Males,30357,14
2023,18,Females,27996,6
2023,18,Males,29379,17
2023,19,Females,31137,3
2023,19,Males,31832,19
2023,20,Females,33840,10
2023,20,Males,33727,21
2023,21,Females,34055,10
2023,21,Males,33149,20
2023,22,Females,35484,7
2023,22,Males,34345,26
2023,23,Females,37761,11
2023,23,Males,36327,31
2023,24,Females,36357,15
2023,24,Males,35051,25
2023,25,Females,35106,7
2023,25,Males,34121,14
2023,26,Females,35459,11
2023,26,Males,34542,34
2023,27,Females,35042,11
2023,27,Males,33607,34
2023,28,Females,34592,19
2023,28,Males,33702,25
2023,29,Females,35886,10
2023,29,Males,34365,40
2023,30,Females,36507,16
2023,30,Males,34171,39
2023,31,Females,37654,21
2023,31,Males,35349,38
2023,32,Females,38134,22
2023,32,Males,36426,50
2023,33,Females,37211,33
2023,33,Males,35288,45
2023,34,Females,37170,28
2023,34,Males,35363,54
2023,35,Females,37953,27
2023,35,Males,36063,63
2023,36,Females,36473,41
2023,36,Males,34774,74
2023,37,Females,36754,43
2023,37,Males,34983,76
2023,38,Females,37094,36
2023,38,Males,34726,75
2023,39,Females,35873,52
2023,39,Males,34032,80
2023,40,Females,36397,58
2023,40,Males,33927,90
2023,41,Females,36218,53
2023,41,Males,34038,84
2023,42,Females,36438,56
2023,42,Males,34496,122
2023,43,Females,35239,76
2023,43,Males,33816,115
2023,44,Females,34308,59
2023,44,Males,33495,99
2023,45,Females,32253,69
2023,45,Males,29913,102
2023,46,Females,31364,68
2023,46,Males,29843,118
2023,47,Females,33245,77
2023,47,Males,31442,111
2023,48,Females,33593,83
2023,48,Males,31714,155
2023,49,Females,34095,91
2023,49,Males,32614,175
2023,50,Females,35955,116
2023,50,Males,33949,173
2023,51,Females,38355,128
2023,51,Males,35304,192
2023,52,Females,40145,149
2023,52,Males,37072,200
2023,53,Females,39862,164
2023,53,Males,37137,217
2023,54,Females,41007,156
2023,54,Males,38491,255
2023,55,Females,41726,181
2023,55,Males,39003,267
2023,56,Females,41373,220
2023,56,Males,39473,269
2023,57,Females,41500,220
2023,57,Males,38809,290
2023,58,Females,42705,233
2023,58,Males,40199,334
2023,59,Females,42542,271
2023,59,Males,39600,318
2023,60,Females,41856,281
2023,60,Males,39126,344
2023,61,Females,40038,297
2023,61,Males,37985,437
2023,62,Females,38947,296
2023,62,Males,36621,409
2023,63,Females,37972,313
2023,63,Males,35953,413
2023,64,Females,37389,338
2023,64,Males,35140,496
2023,65,Females,36668,353
2023,65,Males,34181,467
2023,66,Females,34706,374
2023,66,Males,32498,540
2023,67,Females,33710,403
2023,67,Males,31335,579
2023,68,Females,32386,415
2023,68,Males,29807,549
2023,69,Females,31223,468
2023,69,Males,28889,588
2023,70,Females,30464,461
2023,70,Males,28104,680
2023,71,Females,28976,504
2023,71,Males,26504,682
2023,72,Females,28995,588
2023,72,Males,26247,699
2023,73,Females,28506,645
2023,73,Males,25636,784
2023,74,Females,29038,717
2023,74,Males,25966,876
2023,75,Females,29375,781
2023,75,Males,25950,976
2023,76,Females,31126,843
2023,76,Males,26955,1105
2023,77,Females,22882,736
2023,77,Males,19807,910
2023,78,Females,21489,826
2023,78,Males,17659,968
2023,79,Females,21170,910
2023,79,Males,17407,947
2023,80,Females,20180,933
2023,80,Males,15697,1031
2023,81,Females,18038,949
2023,81,Males,13714,1005
2023,82,Females,15774,1013
2023,82,Males,11439,927
2023,83,Females,15626,1122
2023,83,Males,11050,1026
2023,84,Females,14473,1176
2023,84,Males,10069,1066
2023,85,Females,13257,1156
2023,85,Males,9119,1037
2023,86,Females,11706,1208
2023,86,Males,7744,964
2023,87,Females,10755,1161
2023,87,Males,6712,918
2023,88,Females,9406,1127
2023,88,Males,5757,911
2023,89,Females,8167,1118
2023,89,Males,4659,830
2023,90,Females,30009,7163
2023,90,Males,15535,3745
2024,0,Females,22898,67
2024,0,Males,23878,92
2024,1,Females,23245,4
2024,1,Males,24459,6
2024,2,Females,24124,7
2024,2,Males,25678,5
2024,3,Females,24512,2
2024,3,Males,25772,3
2024,4,Females,25188,1
2024,4,Males,26485,3
2024,5,Females,26436,2
2024,5,Males,28064,1
2024,6,Females,26350,3
2024,6,Males,27855,2
2024,7,Females,27088,1
2024,7,Males,28689,4
2024,8,Females,28283,1
2024,8,Males,30096,1
2024,9,Females,28636,1
2024,9,Males,30253,3
2024,10,Females,28882,3
2024,10,Males,30507,2
2024,11,Females,29623,2
2024,11,Males,30915,5
2024,12,Females,30050,4
2024,12,Males,31918,2
2024,13,Females,30371,2
2024,13,Males,32025,2
2024,14,Females,30737,3
2024,14,Males,31735,4
2024,15,Females,30304,3
2024,15,Males,31777,4
2024,16,Females,30641,1
2024,16,Males,31797,10
2024,17,Females,29278,2
2024,17,Males,31064,10
2024,18,Females,29631,9
2024,18,Males,30802,18
2024,19,Females,30122,8
2024,19,Males,30756,13
2024,20,Females,32110,9
2024,20,Males,32597,17
2024,21,Females,34311,5
2024,21,Males,34062,18
2024,22,Females,34641,12
2024,22,Males,33645,13
2024,23,Females,36752,12
2024,23,Males,35026,20
2024,24,Females,38410,7
2024,24,Males,36957,27
2024,25,Females,36975,12
2024,25,Males,35833,24
2024,26,Females,35917,8
2024,26,Males,34837,27
2024,27,Females,36370,14
2024,27,Males,35162,21
2024,28,Females,35865,13
2024,28,Males,34423,28
2024,29,Females,35389,12
2024,29,Males,34272,37
2024,30,Females,36634,22
2024,30,Males,35046,48
2024,31,Females,37204,19
2024,31,Males,34904,39
2024,32,Females,38326,20
2024,32,Males,35882,58
2024,33,Females,38657,32
2024,33,Males,37102,51
2024,34,Females,37813,28
2024,34,Males,35898,58
2024,35,Females,37687,32
2024,35,Males,35904,53
2024,36,Females,38394,46
2024,36,Males,36572,62
2024,37,Females,36902,46
2024,37,Males,35301,64
2024,38,Females,37185,32
2024,38,Males,35379,52
2024,39,Females,37462,52
2024,39,Males,35228,67
2024,40,Females,36258,57
2024,40,Males,34437,79
2024,41,Females,36721,55
2024,41,Males,34332,72
2024,42,Females,36443,66
2024,42,Males,34307,91
2024,43,Females,36630,67
2024,43,Males,34757,96
2024,44,Females,35409,58
2024,44,Males,34061,116
2024,45,Females,34413,65
2024,45,Males,33669,106
2024,46,Females,32385,64
2024,46,Males,30063,94
2024,47,Females,31494,63
2024,47,Males,29954,128
2024,48,Females,33292,82
2024,48,Males,31457,132
2024,49,Females,33590,99
2024,49,Males,31696,153
2024,50,Females,34102,124
2024,50,Males,32580,168
2024,51,Females,35966,142
2024,51,Males,33899,213
2024,52,Females,38314,121
2024,52,Males,35211,192
2024,53,Females,40130,140
2024,53,Males,36998,219
2024,54,Females,39796,172
2024,54,Males,36949,253
2024,55,Females,40930,175
2024,55,Males,38395,251
2024,56,Females,41634,213
2024,56,Males,38834,311
2024,57,Females,41264,210
2024,57,Males,39330,308
2024,58,Females,41334,220
2024,58,Males,38570,322
2024,59,Females,42531,245
2024,59,Males,39948,354
2024,60,Females,42388,263
2024,60,Males,39401,374
2024,61,Females,41688,288
2024,61,Males,38791,382
2024,62,Females,39842,279
2024,62,Males,37660,429
2024,63,Females,38698,336
2024,63,Males,36276,420
2024,64,Females,37703,331
2024,64,Males,35536,500
2024,65,Females,37125,362
2024,65,Males,34713,480
2024,66,Females,36326,388
2024,66,Males,33725,548
2024,67,Females,34416,388
2024,67,Males,31979,570
2024,68,Females,33345,479
2024,68,Males,30852,525
2024,69,Females,31968,461
2024,69,Males,29295,580
2024,70,Females,30792,504
2024,70,Males,28321,617
2024,71,Females,29986,487
2024,71,Males,27480,668
2024,72,Females,28523,532
2024,72,Males,25866,720
2024,73,Females,28464,578
2024,73,Males,25522,699
2024,74,Females,27884,625
2024,74,Males,24840,838
2024,75,Females,28379,707
2024,75,Males,25068,929
2024,76,Females,28653,811
2024,76,Males,24998,937
2024,77,Females,30254,900
2024,77,Males,25816,1118
2024,78,Females,22136,808
2024,78,Males,18920,998
2024,79,Females,20623,864
2024,79,Males,16727,940
2024,80,Females,20299,909
2024,80,Males,16437,1041
2024,81,Females,19236,970
2024,81,Males,14689,1023
2024,82,Females,17026,1035
2024,82,Males,12727,973
2024,83,Females,14782,1022
2024,83,Males,10541,940
2024,84,Females,14564,1111
2024,84,Males,10034,1013
2024,85,Females,13343,1129
